"source","references","auth_year","auth_yr_id","dup_mark","sampling_year","Title","country","Region","latitude","longitude","Climate","temperature","precipitation","SOC","pH","bulk_density","total_N","Soil_tex","Clay","Silt","Sand","Growing_season","Rotation_type","Cultivar_name","Planting_method","Planting_date","Transplant_date","Harvest_date","growing_period","Crop_period","Measurement_period","experimental_start_date","experimental_end_date","preseason_water","water_regime","Water_depth_cm","N_amount","p2o5_amount","k2o_amount","organic_fert_type","organic_fert_amount","Organic_method","CH4_flux","CH4_seasonal","N2O","Yield","UFR","crop_id","exp_date"
"nikolaisen","Ali_2012","Ali_2012",7,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.46,6.6,1.3040625,0.69984126984127,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BRRIdhan29","Transplant","December","January","May",130,"130",NA,NA,NA,"Unknown","Multiple drainage",NA,110,NA,NA,"NONE",0,"NONE",NA,860,NA,4580,NA,NA,NA
"nikolaisen","Ali_2012","Ali_2012",8,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.62,6.9,1.3040625,0.69984126984127,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BRRIdhan29","Transplant","December","January","May",130,"130",NA,NA,NA,"Unknown","Multiple drainage",NA,110,NA,NA,"NONE",0,"NONE",NA,610,NA,5420,NA,NA,NA
"nikolaisen","Ali_2012","Ali_2012",9,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.54,6.7,1.3040625,0.69984126984127,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BRRIdhan29","Transplant","December","January","May",130,"130",NA,NA,NA,"Unknown","Multiple drainage",NA,110,NA,NA,"NONE",0,"NONE",NA,560,NA,5280,NA,NA,NA
"nikolaisen","Ali_2012","Ali_2012",10,1,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,1.72,6.8,1.3040625,0.69984126984127,"Medium",20.6057142857143,55.434,30.92,"Dry","UN","BRRIdhan29","Transplant","December","January","May",130,"130",NA,NA,NA,"Unknown","Multiple drainage",NA,110,NA,NA,"Biochar",1,"Incorporated",NA,960,NA,5150,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",1,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.38,6.1,1.3040625,0.07,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",101.2,NA,NA,"Compost",2,"Incorporated",NA,1247.8,NA,4900,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",2,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.45,6.3,1.3040625,0.08,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"Compost",2,"Incorporated",NA,1186,NA,5180,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",3,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.67,6.5,1.3040625,0.12,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"GM",2,"Incorporated",NA,1213.7,NA,5310,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",4,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.65,6.5,1.3040625,0.12,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"GM",2,"Incorporated",NA,1136,NA,5490,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",5,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.69,6.6,1.3040625,0.11,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"Compost",2,"Incorporated",NA,1173,NA,5750,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",6,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.47,6.2,1.3040625,0.07,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",101.2,NA,NA,"Compost",2,"Incorporated",NA,1401,NA,5020,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",7,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.55,6.5,1.3040625,0.08,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"Compost",2,"Incorporated",NA,1351,NA,5330,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",8,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.79,6.6,1.3040625,0.12,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"GM",2,"Incorporated",NA,1399,NA,5470,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",9,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.76,6.7,1.3040625,0.13,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"GM",2,"Incorporated",NA,1195,NA,5620,NA,NA,NA
"nikolaisen","Ali_2014","Ali_2014",10,2,NA,NA,"Bangladesh","South Asia",24.75,90.5,"Tropical monsoon",23.581367276875,532.8154606125,2.71,6.8,1.3040625,0.12,"M_Fine",20.6057142857143,55.434,30.92,"Single","UN","BRRIdhan29","Transplant","December",NA,"May",112,NA,112,NA,NA,"Unknown","Multiple drainage","5",78.2,NA,NA,"Compost",2,"Incorporated",NA,1349,NA,5900,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",1,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,2,5.15,1.405,1.04,"UN",27,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","10/12/2002",NA,"05/04/2003",116,"116",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.14,"Incorporated",NA,4911.8,NA,7270,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",2,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.16,5.15,1.405,1.04,"UN",27,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","08/11/2003",NA,"23/03/2004",136,"136",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.98,"Incorporated",NA,6250,NA,8960,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",3,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.16,5.15,1.405,1.04,"UN",27,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","25/10/2007",NA,"05/03/2008",132,"132",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.87,"Incorporated",NA,4551.47,NA,6730,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",4,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.16,5.15,1.405,1.04,"UN",27,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","24/10/2009",NA,"01/03/2010",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.78,"Incorporated",NA,6250,NA,6550,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",5,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.16,5.15,1.405,1.04,"UN",27,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","15/10/2011",NA,"16/02/2012",124,"124",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",12.43,"Incorporated",NA,3985.3,NA,9860,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",6,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.22,5,1.405,1.04,"UN",25,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","10/12/2002",NA,"05/04/2003",116,"116",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.64,"Surface_applied",NA,3367.7,NA,6270,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",7,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.22,5,1.405,1.04,"UN",25,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","08/11/2003",NA,"23/03/2004",136,"136",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.59,"Surface_applied",NA,5580.9,NA,8180,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",8,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.22,5,1.405,1.04,"UN",25,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","25/10/2007",NA,"05/03/2008",132,"132",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.87,"Surface_applied",NA,2750,NA,6730,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",9,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.22,5,1.405,1.04,"UN",25,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","24/10/2009",NA,"01/03/2010",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.78,"Surface_applied",NA,4757.4,NA,6550,NA,NA,NA
"nikolaisen","Bayer_2014","Bayer_2014",10,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,1.22,5,1.405,1.04,"UN",25,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","15/10/2011",NA,"16/02/2012",124,"124",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",12.3,"Incorporated",NA,4139.7,NA,9590,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",1,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.6,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA417","Direct dry seeded","20/11/2004",NA,"28/03/2005",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.02,"Incorporated",NA,1868.6,NA,7040,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",2,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.6,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA417","Direct dry seeded","03/11/2005",NA,"10/03/2006",127,"127",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.47,"Incorporated",NA,3678.8,NA,7940,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",3,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.6,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","25/10/2006",NA,"14/02/2007",112,"112",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.38,"Incorporated",NA,2978.1,NA,7760,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",4,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.6,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","25/10/2007",NA,"01/03/2008",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.98,"Incorporated",NA,4554.7,NA,6950,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",5,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.6,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","24/10/2009",NA,"01/03/2010",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.57,"Incorporated",NA,6306.6,NA,6140,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",6,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.6,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","15/10/2011",NA,"16/02/2012",124,"124",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",12.37,"Incorporated",NA,3970.8,NA,9740,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",7,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.6,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","18/10/2012",NA,"18/02/2013",123,"123",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.65,"Incorporated",NA,6189.8,NA,8300,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",8,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.3,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA417","Direct dry seeded","20/11/2004",NA,"28/03/2005",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.16,"Incorporated",NA,1167.9,NA,7310,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",9,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.3,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA417","Direct dry seeded","03/11/2005",NA,"10/03/2006",127,"127",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.56,"Incorporated",NA,2102.2,NA,8120,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",10,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.3,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","25/10/2006",NA,"14/02/2007",112,"112",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.43,"Incorporated",NA,3503.7,NA,7850,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",11,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.3,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","IRGA422CL","Direct dry seeded","25/10/2007",NA,"01/03/2008",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.2,"Incorporated",NA,2627.7,NA,7400,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",12,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.3,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","24/10/2009",NA,"01/03/2010",128,"128",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",10.93,"Incorporated",NA,5255.5,NA,6860,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",13,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.3,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","15/10/2011",NA,"16/02/2012",124,"124",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",12.78,"Incorporated",NA,4379.6,NA,10560,NA,NA,NA
"nikolaisen","Bayer_2015","Bayer_2015",14,2,NA,NA,"Brazil","South America",-29.9,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.99,5.3,1.405,1.04,"UN",17.5,NA,NA,"Single","Rice_Upland","PuitaINTACL","Direct dry seeded","18/10/2012",NA,"18/02/2013",123,"123",NA,NA,NA,"Long drainage","Continuous flooding","5",170,NA,NA,"GM",11.79,"Incorporated",NA,3445.3,NA,8570,NA,NA,NA
"nikolaisen","Bharati_2000","Bharati_2000",1,2,NA,NA,"India","South Asia",20,86,"Tropical savannah",26.8116759788889,362.624835762963,0.41,6.1,1.39583333333333,0.08,"M_Fine",15.5,18.5,66,"Dry","UN","CR749202","Transplant",NA,"January","May",90,NA,90,NA,NA,"Unknown","Continuous flooding","8_12",0,NA,NA,"NONE",0,"NONE",NA,949.4,NA,3580,NA,NA,NA
"nikolaisen","Bharati_2000","Bharati_2000",2,2,NA,NA,"India","South Asia",20,86,"Tropical savannah",26.8116759788889,362.624835762963,0.41,6.1,1.39583333333333,0.08,"M_Fine",15.5,18.5,66,"Dry","UN","CR749202","Transplant",NA,"January","May",90,NA,90,NA,NA,"Unknown","Continuous flooding","8_12",60,NA,NA,"NONE",0,"NONE",NA,1552.8,NA,4580,NA,NA,NA
"nikolaisen","Bharati_2000","Bharati_2000",3,2,NA,NA,"India","South Asia",20,86,"Tropical savannah",26.8116759788889,362.624835762963,0.41,6.1,1.39583333333333,0.08,"M_Fine",15.5,18.5,66,"Dry","UN","CR749202","Transplant",NA,"January","May",90,NA,90,NA,NA,"Unknown","Continuous flooding","8_12",30,NA,NA,"GM",16,"Incorporated",NA,1493.7,NA,4380,NA,NA,NA
"nikolaisen","Bharati_2000","Bharati_2000",4,2,NA,NA,"India","South Asia",20,86,"Tropical savannah",26.8116759788889,362.624835762963,0.41,6.1,1.39583333333333,0.08,"M_Fine",15.5,18.5,66,"Dry","UN","CR749202","Transplant",NA,"January","May",90,NA,90,NA,NA,"Unknown","Continuous flooding","8_12",30,NA,NA,"NONE",0,"NONE",NA,892.9,NA,4330,NA,NA,NA
"nikolaisen","Bharati_2000","Bharati_2000",5,2,NA,NA,"India","South Asia",20,86,"Tropical savannah",26.8116759788889,362.624835762963,0.41,6.1,1.39583333333333,0.08,"M_Fine",15.5,18.5,66,"Dry","UN","CR749202","Transplant",NA,"January","May",90,NA,90,NA,NA,"Unknown","Continuous flooding","8_12",0,NA,NA,"GM",16,"Incorporated",NA,1056.4,NA,4240,NA,NA,NA
"nikolaisen","Bhatia_2005","Bhatia_2005",1,1,NA,NA,"India","South Asia",28.67,77.2,"Arid steppe",26.8116759788889,362.624835762963,0.59,8,1.39583333333333,0.06,"Medium",28,32,40,"Wet","Rice_Upland","Pusa44","Transplant",NA,"July","October",112,NA,112,NA,NA,"Long drainage","Continuous flooding","3_7",0,NA,NA,"NONE",0,"NONE",NA,351,NA,3430,NA,NA,NA
"nikolaisen","Bhatia_2005","Bhatia_2005",2,1,NA,NA,"India","South Asia",28.67,77.2,"Arid steppe",26.8116759788889,362.624835762963,0.59,8,1.39583333333333,0.06,"Medium",28,32,40,"Wet","Rice_Upland","Pusa44","Transplant",NA,"July","October",112,NA,112,NA,NA,"Long drainage","Continuous flooding","3_7",120,NA,NA,"NONE",0,"NONE",NA,359,NA,5700,NA,NA,NA
"nikolaisen","Bhatia_2005","Bhatia_2005",3,1,NA,NA,"India","South Asia",28.67,77.2,"Arid steppe",26.8116759788889,362.624835762963,0.59,8,1.39583333333333,0.06,"Medium",28,32,40,"Wet","Rice_Upland","Pusa44","Transplant",NA,"July","October",112,NA,112,NA,NA,"Long drainage","Continuous flooding","3_7",90,NA,NA,"FYM",3.13,"Incorporated",NA,496,NA,5090,NA,NA,NA
"nikolaisen","Bhatia_2005","Bhatia_2005",4,1,NA,NA,"India","South Asia",28.67,77.2,"Arid steppe",26.8116759788889,362.624835762963,0.59,8,1.39583333333333,0.06,"Medium",28,32,40,"Wet","Rice_Upland","Pusa44","Transplant",NA,"July","October",112,NA,112,NA,NA,"Long drainage","Continuous flooding","3_7",90,NA,NA,"GM",1.45,"Incorporated",NA,460,NA,6400,NA,NA,NA
"nikolaisen","Bhatia_2005","Bhatia_2005",5,1,NA,NA,"India","South Asia",28.67,77.2,"Arid steppe",26.8116759788889,362.624835762963,0.59,8,1.39583333333333,0.06,"Medium",28,32,40,"Wet","Rice_Upland","Pusa44","Transplant",NA,"July","October",112,NA,112,NA,NA,"Long drainage","Continuous flooding","3_7",120,NA,NA,"Straw_On_Season",2,"Incorporated",NA,427,NA,5720,NA,NA,NA
"nikolaisen","Bhatia_2005","Bhatia_2005",6,1,NA,NA,"India","South Asia",28.67,77.2,"Arid steppe",26.8116759788889,362.624835762963,0.59,8,1.39583333333333,0.06,"Medium",28,32,40,"Wet","Rice_Upland","Pusa44","Transplant",NA,"July","October",112,NA,112,NA,NA,"Long drainage","Continuous flooding","3_7",0,NA,NA,"GM",2.42,"Incorporated",NA,571,NA,4590,NA,NA,NA
"nikolaisen","Bhattacharyya_2012","Bhattacharyya_2012",1,2,NA,NA,"India","South Asia",20.42,85.92,"Tropical savannah",26.8116759788889,362.624835762963,0.38,6.16,1.39583333333333,0.05,"M_Fine",25.9,21.6,52.5,"Wet","UN","Gayatri","Transplant",NA,"July","November",126,NA,126,NA,NA,"Unknown","Continuous flooding","4_8",0,NA,NA,"NONE",0,"NONE",NA,697,NA,3530,NA,NA,NA
"nikolaisen","Bhattacharyya_2012","Bhattacharyya_2012",2,2,NA,NA,"India","South Asia",20.42,85.92,"Tropical savannah",26.8116759788889,362.624835762963,0.42,6.16,1.39583333333333,0.05,"M_Fine",25.9,21.6,52.5,"Wet","UN","Gayatri","Transplant",NA,"July","November",126,NA,126,NA,NA,"Unknown","Continuous flooding","4_8",60,NA,NA,"NONE",0,"NONE",NA,926,NA,5130,NA,NA,NA
"nikolaisen","Bhattacharyya_2012","Bhattacharyya_2012",3,2,NA,NA,"India","South Asia",20.42,85.92,"Tropical savannah",26.8116759788889,362.624835762963,0.44,6.16,1.39583333333333,0.05,"M_Fine",25.9,21.6,52.5,"Wet","UN","Gayatri","Transplant",NA,"July","November",126,NA,126,NA,NA,"Unknown","Continuous flooding","4_8",30,NA,NA,"Straw_On_Season",4.84,"Incorporated",NA,1154,NA,5570,NA,NA,NA
"nikolaisen","Bhattacharyya_2012","Bhattacharyya_2012",4,2,NA,NA,"India","South Asia",20.42,85.92,"Tropical savannah",26.8116759788889,362.624835762963,0.44,6.16,1.39583333333333,0.05,"M_Fine",25.9,21.6,52.5,"Wet","UN","Gayatri","Transplant",NA,"July","November",126,NA,126,NA,NA,"Unknown","Continuous flooding","4_8",0,NA,NA,"GM",3.79,"Incorporated",NA,1227,NA,5300,NA,NA,NA
"nikolaisen","Boateng_2020","Boateng_2020",1,1,NA,NA,"Ghana","Africa",6.62,-1.29,"Tropical savannah",NA,NA,1.37,5.44,NA,0.12,"Medium",19.6,32.4,48,"Early","Rice_Rice",NA,"Transplant",NA,NA,NA,100,NA,100,NA,NA,"Unknown","Saturated",NA,161,NA,NA,"NONE",0,"NONE",NA,1100,NA,5290,NA,NA,NA
"nikolaisen","Boateng_2020","Boateng_2020",2,1,NA,NA,"Ghana","Africa",6.62,-1.29,"Tropical savannah",NA,NA,1.37,5.44,NA,0.12,"Medium",19.6,32.4,48,"Early","Rice_Rice",NA,"Transplant",NA,NA,NA,100,NA,100,NA,NA,"Unknown","Saturated",NA,161,NA,NA,"Biochar",28,"Incorporated",NA,4760,NA,5320,NA,NA,NA
"nikolaisen","Boateng_2020","Boateng_2020",3,1,NA,NA,"Ghana","Africa",6.62,-1.29,"Tropical savannah",NA,NA,1.37,5.44,NA,0.12,"Medium",19.6,32.4,48,"Early","Rice_Rice",NA,"Transplant",NA,NA,NA,100,NA,100,NA,NA,"Unknown","Saturated",NA,161,NA,NA,"FYM",3,"Incorporated",NA,1200,NA,6070,NA,NA,NA
"nikolaisen","Boateng_2020","Boateng_2020",4,1,NA,NA,"Ghana","Africa",6.62,-1.29,"Tropical savannah",NA,NA,1.37,5.44,NA,0.12,"Medium",19.6,32.4,48,"Early","Rice_Rice",NA,"Transplant",NA,NA,NA,100,NA,100,NA,NA,"Unknown","Saturated",NA,161,NA,NA,"Biochar",31,"Incorporated",NA,1570,NA,5940,NA,NA,NA
"nikolaisen","Boateng_2020","Boateng_2020",5,1,NA,NA,"Ghana","Africa",6.62,-1.29,"Tropical savannah",NA,NA,1.37,5.44,NA,0.12,"Medium",19.6,32.4,48,"Early","Rice_Rice",NA,"Transplant",NA,NA,NA,100,NA,100,NA,NA,"Unknown","Saturated",NA,161,NA,NA,"NONE",0,"NONE",NA,2710,NA,4400,NA,NA,NA
"nikolaisen","Bossio_1999","Bossio_1999",1,2,NA,NA,"USA","North America",39.27,-122.19,"Temperate dry summer",23.4515261107692,239.026258215385,0.2,6.9,1.48596153846154,0.17,"Fine",31.5097087378641,44.961038961039,19.5324675324675,"Single","Rice_Fallow",NA,"Direct wet seeded","01/05/1997",NA,"01/10/1997",153,"153",NA,NA,NA,"Winter flooded","Continuous flooding",NA,100,NA,NA,"Straw_Off_Season",9.8,"Incorporated",NA,1182.67,NA,11300,NA,NA,NA
